sample	contig	bgc_candidate_id	product_activity	protein_id	gene_start	gene_end	pfam_id	protein_id_1	clan	pfam	family	description	taxid	taxonomy
SRR6145060	k99_10658	k99_10658_2-3628.1	antibacterial	k99_10658_k99_10658_3	1565	2270	PF13500	0.64045	CL0023	P-loop_NTPase	AAA_26	AAA domain	1747	Cutibacterium acnes
SRR6145060	k99_10658	k99_10658_2-3628.1	antibacterial	k99_10658_k99_10658_3	1565	2270	PF01656	0.65297	CL0023	P-loop_NTPase	CbiA	CobQ/CobB/MinD/ParA nucleotide binding domain	1747	Cutibacterium acnes
SRR6145060	k99_10658	k99_10658_2-3628.1	antibacterial	k99_10658_k99_10658_3	1565	2270	PF03205	0.61851	CL0023	P-loop_NTPase	MobB	Molybdopterin guanine dinucleotide synthesis protein B	1747	Cutibacterium acnes
SRR6145060	k99_10658	k99_10658_2-3628.1	antibacterial	k99_10658_k99_10658_4	2266	3628	PF13520	0.53712	CL0062	APC	AA_permease_2	Amino acid permease	1747	Cutibacterium acnes
SRR6145060	k99_10658	k99_10658_2-3628.1	antibacterial	k99_10658_k99_10658_4	2266	3628	PF00324	0.5328	CL0062	APC	AA_permease	Amino acid permease	1747	Cutibacterium acnes
SRR6145060	k99_15756	k99_15756_356-3084.1	antibacterial	k99_15756_k99_15756_2	356	1544	PF01566	0.57586	CL0062	APC	Nramp	Natural resistance-associated macrophage protein	1234380	Cutibacterium acnes C1
SRR6145060	k99_15756	k99_15756_356-3084.1	antibacterial	k99_15756_k99_15756_3	1540	2110	PF01613	0.65013	CL0336	FMN-binding	Flavin_Reduct	Flavin reductase like domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_15756	k99_15756_356-3084.1	antibacterial	k99_15756_k99_15756_4	2175	3084	PF00274	0.61937	CL0035	Peptidase_MH	Glycolytic	Fructose-bisphosphate aldolase class-I	1234380	Cutibacterium acnes C1
SRR6145060	k99_13207	k99_13207_384-1596.1	antibacterial	k99_13207_k99_13207_1	384	1596	PF12802	0.5378	CL0123	HTH	MarR_2	MarR family	1747	Cutibacterium acnes
SRR6145060	k99_13207	k99_13207_384-1596.1	antibacterial	k99_13207_k99_13207_1	384	1596	PF09339	0.571	CL0123	HTH	HTH_IclR	IclR helix-turn-helix domain	1747	Cutibacterium acnes
SRR6145060	k99_13207	k99_13207_384-1596.1	antibacterial	k99_13207_k99_13207_1	384	1596	PF00480	0.514	CL0108	Actin_ATPase	ROK	ROK family	1747	Cutibacterium acnes
SRR6145060	k99_13207	k99_13207_384-1596.1	antibacterial	k99_13207_k99_13207_1	384	1596	PF15867	0.51078	NA	NA	Dynein_attach_N	Dynein attachment factor N-terminus	1747	Cutibacterium acnes
SRR6145060	k99_14194	k99_14194_58-1165.1	antibacterial	k99_14194_k99_14194_1	58	286	PF11305	0.64596	NA	NA	DUF3107	Protein of unknown function (DUF3107)	1747	Cutibacterium acnes
SRR6145060	k99_14194	k99_14194_58-1165.1	antibacterial	k99_14194_k99_14194_2	307	1165	PF13672	0.60527	CL0238	PP2C	PP2C_2	Protein phosphatase 2C	1747	Cutibacterium acnes
SRR6145060	k99_9837	k99_9837_0-993.1	antibacterial	k99_9837_k99_9837_1	0	240	PF00248	0.62251	NA	NA	Aldo_ket_red	Aldo/keto reductase family	1747	Cutibacterium acnes
SRR6145060	k99_9837	k99_9837_0-993.1	antibacterial	k99_9837_k99_9837_2	306	993	PF02698	0.62076	NA	NA	DUF218	DUF218 domain	1747	Cutibacterium acnes
SRR6145060	k99_9421	k99_9421_426-3232.1	antibacterial	k99_9421_k99_9421_2	426	1419	PF02894	0.71332	CL0139	GADPH_aa-bio_dh	GFO_IDH_MocA_C	Oxidoreductase family, C-terminal alpha/beta domain	1747	Cutibacterium acnes
SRR6145060	k99_9421	k99_9421_426-3232.1	antibacterial	k99_9421_k99_9421_2	426	1419	PF01408	0.65198	CL0063	NADP_Rossmann	GFO_IDH_MocA	Oxidoreductase family, NAD-binding Rossmann fold	1747	Cutibacterium acnes
SRR6145060	k99_9421	k99_9421_426-3232.1	antibacterial	k99_9421_k99_9421_2	426	1419	PF02629	0.54017	CL0063	NADP_Rossmann	CoA_binding	CoA binding domain	1747	Cutibacterium acnes
SRR6145060	k99_9421	k99_9421_426-3232.1	antibacterial	k99_9421_k99_9421_3	1418	2531	PF01041	0.57051	CL0061	PLP_aminotran	DegT_DnrJ_EryC1	DegT/DnrJ/EryC1/StrS aminotransferase family	1747	Cutibacterium acnes
SRR6145060	k99_9421	k99_9421_426-3232.1	antibacterial	k99_9421_k99_9421_3	1418	2531	PF00155	0.52518	CL0061	PLP_aminotran	Aminotran_1_2	Aminotransferase class I and II	1747	Cutibacterium acnes
SRR6145060	k99_9421	k99_9421_426-3232.1	antibacterial	k99_9421_k99_9421_3	1418	2531	PF01053	0.53655	CL0061	PLP_aminotran	Cys_Met_Meta_PP	Cys/Met metabolism PLP-dependent enzyme	1747	Cutibacterium acnes
SRR6145060	k99_9421	k99_9421_426-3232.1	antibacterial	k99_9421_k99_9421_4	2614	3232	PF00132	0.5608	CL0536	HEXAPEP	Hexapep	Bacterial transferase hexapeptide (six repeats)	1747	Cutibacterium acnes
SRR6145060	k99_9421	k99_9421_426-3232.1	antibacterial	k99_9421_k99_9421_4	2614	3232	PF14602	0.62775	CL0536	HEXAPEP	Hexapep_2	Hexapeptide repeat of succinyl-transferase	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_3	1571	1706	PF06792	0.89403	NA	NA	UPF0261	Uncharacterised protein family (UPF0261)	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_4	1739	2045	PF06792	0.90081	NA	NA	UPF0261	Uncharacterised protein family (UPF0261)	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_8	4005	4689	PF00196	0.90869	CL0123	HTH	GerE	Bacterial regulatory proteins, luxR family	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_8	4005	4689	PF04545	0.88392	CL0123	HTH	Sigma70_r4	Sigma-70, region 4	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_8	4005	4689	PF08281	0.90798	CL0123	HTH	Sigma70_r4_2	Sigma-70, region 4	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_8	4005	4689	PF13412	0.89251	CL0123	HTH	HTH_24	Winged helix-turn-helix DNA-binding	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_8	4005	4689	PF00072	0.90036	CL0304	CheY	Response_reg	Response regulator receiver domain	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_9	4703	5828	PF02518	0.89751	CL0025	His_Kinase_A	HATPase_c	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_9	4703	5828	PF13581	0.91823	CL0025	His_Kinase_A	HATPase_c_2	Histidine kinase-like ATPase domain	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_9	4703	5828	PF07730	0.94568	CL0025	His_Kinase_A	HisKA_3	Histidine kinase	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_10	6016	6769	PF00005	0.92603	CL0023	P-loop_NTPase	ABC_tran	ABC transporter	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_10	6016	6769	PF13476	0.92224	CL0023	P-loop_NTPase	AAA_23	AAA domain	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_10	6016	6769	PF13555	0.92649	CL0023	P-loop_NTPase	AAA_29	P-loop containing region of AAA domain	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_10	6016	6769	PF13191	0.938	CL0023	P-loop_NTPase	AAA_16	AAA ATPase domain	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_10	6016	6769	PF03193	0.91918	CL0023	P-loop_NTPase	RsgA_GTPase	RsgA GTPase	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_10	6016	6769	PF02463	0.90987	CL0023	P-loop_NTPase	SMC_N	RecF/RecN/SMC N terminal domain	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_10	6016	6769	PF13304	0.89165	CL0023	P-loop_NTPase	AAA_21	AAA domain, putative AbiEii toxin, Type IV TA system	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_11	6756	8622	PF02687	0.87481	CL0404	BPD_transp_1	FtsX	FtsX-like permease family	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_12	9306	9507	PF00872	0.86787	CL0219	RNase_H	Transposase_mut	Transposase, Mutator family	1747	Cutibacterium acnes
SRR6145060	k99_6679	k99_6679_1571-10398.1	antibacterial	k99_6679_k99_6679_14	9915	10398	PF00440	0.88441	CL0123	HTH	TetR_N	Bacterial regulatory proteins, tetR family	1747	Cutibacterium acnes
SRR6145060	k99_7523	k99_7523_1657-2473.1	antibacterial	k99_7523_k99_7523_4	1657	2473	PF00116	0.53939	CL0026	CU_oxidase	COX2	Cytochrome C oxidase subunit II, periplasmic domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_14599	k99_14599_2-824.1	antibacterial	k99_14599_k99_14599_1	2	824	PF12697	0.61056	CL0028	AB_hydrolase	Abhydrolase_6	Alpha/beta hydrolase family	1747	Cutibacterium acnes
SRR6145060	k99_14599	k99_14599_2-824.1	antibacterial	k99_14599_k99_14599_1	2	824	PF16113	0.58817	CL0127	ClpP_crotonase	ECH_2	Enoyl-CoA hydratase/isomerase	1747	Cutibacterium acnes
SRR6145060	k99_14599	k99_14599_2-824.1	antibacterial	k99_14599_k99_14599_1	2	824	PF00378	0.5695	CL0127	ClpP_crotonase	ECH_1	Enoyl-CoA hydratase/isomerase	1747	Cutibacterium acnes
SRR6145060	k99_1531	k99_1531_2-1343.1	antibacterial	k99_1531_k99_1531_1	2	1343	PF00083	0.60846	CL0015	MFS	Sugar_tr	Sugar (and other) transporter	1234380	Cutibacterium acnes C1
SRR6145060	k99_1531	k99_1531_2-1343.1	antibacterial	k99_1531_k99_1531_1	2	1343	PF07690	0.62675	CL0015	MFS	MFS_1	Major Facilitator Superfamily	1234380	Cutibacterium acnes C1
SRR6145060	k99_1531	k99_1531_2-1343.1	antibacterial	k99_1531_k99_1531_1	2	1343	PF06779	0.60831	CL0015	MFS	MFS_4	Uncharacterised MFS-type transporter YbfB	1234380	Cutibacterium acnes C1
SRR6145060	k99_1531	k99_1531_2-1343.1	antibacterial	k99_1531_k99_1531_1	2	1343	PF13347	0.62596	CL0015	MFS	MFS_2	MFS/sugar transport protein	1234380	Cutibacterium acnes C1
SRR6145060	k99_9176	k99_9176_0-1383.1	antibacterial	k99_9176_k99_9176_1	0	1383	PF05593	0.60642	NA	NA	RHS_repeat	RHS Repeat	1747	Cutibacterium acnes
SRR6145060	k99_10423	k99_10423_0-201.1	antibacterial	k99_10423_k99_10423_1	0	201	PF13829	0.60717	NA	NA	DUF4191	Domain of unknown function (DUF4191)	1747	Cutibacterium acnes
SRR6145060	k99_4518	k99_4518_0-1807.1	antibacterial	k99_4518_k99_4518_1	0	1368	PF01593	0.78014	CL0063	NADP_Rossmann	Amino_oxidase	Flavin containing amine oxidoreductase	1747	Cutibacterium acnes
SRR6145060	k99_4518	k99_4518_0-1807.1	antibacterial	k99_4518_k99_4518_2	1414	1807	PF01379	0.57618	CL0177	PBP	Porphobil_deam	Porphobilinogen deaminase, dipyromethane cofactor binding domain	1747	Cutibacterium acnes
SRR6145060	k99_2527	k99_2527_0-315.1	antibacterial	k99_2527_k99_2527_1	0	315	PF07690	0.61863	CL0015	MFS	MFS_1	Major Facilitator Superfamily	1747	Cutibacterium acnes
SRR6145060	k99_13950	k99_13950_326-476.1	antibacterial	k99_13950_k99_13950_2	326	476	PF07223	0.53795	CL0214	UBA	DUF1421	UBA-like domain (DUF1421)	1747	Cutibacterium acnes
SRR6145060	k99_14105	k99_14105_316-1024.1	antibacterial	k99_14105_k99_14105_1	316	1024	PF15788	0.52866	NA	NA	DUF4705	Domain of unknown function (DUF4705)	9606	Homo sapiens
SRR6145060	k99_5036	k99_5036_1-700.1	antibacterial	k99_5036_k99_5036_1	1	700	PF00561	0.72253	CL0028	AB_hydrolase	Abhydrolase_1	alpha/beta hydrolase fold	1234380	Cutibacterium acnes C1
SRR6145060	k99_5036	k99_5036_1-700.1	antibacterial	k99_5036_k99_5036_1	1	700	PF12697	0.72745	CL0028	AB_hydrolase	Abhydrolase_6	Alpha/beta hydrolase family	1234380	Cutibacterium acnes C1
SRR6145060	k99_5036	k99_5036_1-700.1	antibacterial	k99_5036_k99_5036_1	1	700	PF00756	0.69585	CL0028	AB_hydrolase	Esterase	Putative esterase	1234380	Cutibacterium acnes C1
SRR6145060	k99_5036	k99_5036_1-700.1	antibacterial	k99_5036_k99_5036_1	1	700	PF00975	0.73041	CL0028	AB_hydrolase	Thioesterase	Thioesterase domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_5036	k99_5036_1-700.1	antibacterial	k99_5036_k99_5036_1	1	700	PF12146	0.629	CL0028	AB_hydrolase	Hydrolase_4	Serine aminopeptidase, S33	1234380	Cutibacterium acnes C1
SRR6145060	k99_5036	k99_5036_1594-1816.1	antibacterial	k99_5036_k99_5036_3	1594	1816	PF09754	0.63491	CL0408	PUP	PAC2	PAC2 family	1234380	Cutibacterium acnes C1
SRR6145060	k99_11480	k99_11480_2-1361.1	antibacterial	k99_11480_k99_11480_1	2	1361	PF00456	0.61946	CL0254	THDP-binding	Transketolase_N	Transketolase, thiamine diphosphate binding domain	1747	Cutibacterium acnes
SRR6145060	k99_15760	k99_15760_247-1495.1	antibacterial	k99_15760_k99_15760_1	247	1495	PF00561	0.56379	CL0028	AB_hydrolase	Abhydrolase_1	alpha/beta hydrolase fold	1234380	Cutibacterium acnes C1
SRR6145060	k99_15760	k99_15760_247-1495.1	antibacterial	k99_15760_k99_15760_1	247	1495	PF12146	0.52751	CL0028	AB_hydrolase	Hydrolase_4	Serine aminopeptidase, S33	1234380	Cutibacterium acnes C1
SRR6145060	k99_7757	k99_7757_337-847.1	antibacterial	k99_7757_k99_7757_2	337	847	PF10604	0.67064	CL0209	Bet_V_1_like	Polyketide_cyc2	Polyketide cyclase / dehydrase and lipid transport	1747	Cutibacterium acnes
SRR6145060	k99_7757	k99_7757_337-847.1	antibacterial	k99_7757_k99_7757_2	337	847	PF10698	0.63354	CL0209	Bet_V_1_like	DUF2505	Protein of unknown function (DUF2505)	1747	Cutibacterium acnes
SRR6145060	k99_12716	k99_12716_47-1058.1	antibacterial	k99_12716_k99_12716_1	47	1058	PF00221	0.54048	NA	NA	Lyase_aromatic	Aromatic amino acid lyase	1270	Micrococcus luteus
SRR6145060	k99_14845	k99_14845_3623-4376.1	antibacterial	k99_14845_k99_14845_5	3623	4376	PF00437	0.70692	CL0023	P-loop_NTPase	T2SSE	Type II/IV secretion system protein	1747	Cutibacterium acnes
SRR6145060	k99_14845	k99_14845_3623-4376.1	antibacterial	k99_14845_k99_14845_5	3623	4376	PF01078	0.67462	CL0023	P-loop_NTPase	Mg_chelatase	Magnesium chelatase, subunit ChlI	1747	Cutibacterium acnes
SRR6145060	k99_14845	k99_14845_3623-4376.1	antibacterial	k99_14845_k99_14845_5	3623	4376	PF03193	0.68175	CL0023	P-loop_NTPase	RsgA_GTPase	RsgA GTPase	1747	Cutibacterium acnes
SRR6145060	k99_14845	k99_14845_3623-4376.1	antibacterial	k99_14845_k99_14845_5	3623	4376	PF00005	0.73012	CL0023	P-loop_NTPase	ABC_tran	ABC transporter	1747	Cutibacterium acnes
SRR6145060	k99_14845	k99_14845_3623-4376.1	antibacterial	k99_14845_k99_14845_5	3623	4376	PF13481	0.67779	CL0023	P-loop_NTPase	AAA_25	AAA domain	1747	Cutibacterium acnes
SRR6145060	k99_14845	k99_14845_3623-4376.1	antibacterial	k99_14845_k99_14845_5	3623	4376	PF13191	0.72935	CL0023	P-loop_NTPase	AAA_16	AAA ATPase domain	1747	Cutibacterium acnes
SRR6145060	k99_14845	k99_14845_3623-4376.1	antibacterial	k99_14845_k99_14845_5	3623	4376	PF05783	0.69003	CL0023	P-loop_NTPase	DLIC	Dynein light intermediate chain (DLIC)	1747	Cutibacterium acnes
SRR6145060	k99_14845	k99_14845_3623-4376.1	antibacterial	k99_14845_k99_14845_5	3623	4376	PF13555	0.68378	CL0023	P-loop_NTPase	AAA_29	P-loop containing region of AAA domain	1747	Cutibacterium acnes
SRR6145060	k99_14845	k99_14845_3623-4376.1	antibacterial	k99_14845_k99_14845_5	3623	4376	PF02463	0.67365	CL0023	P-loop_NTPase	SMC_N	RecF/RecN/SMC N terminal domain	1747	Cutibacterium acnes
SRR6145060	k99_11336	k99_11336_619-1036.1	antibacterial	k99_11336_k99_11336_2	619	1036	PF07690	0.61863	CL0015	MFS	MFS_1	Major Facilitator Superfamily	1747	Cutibacterium acnes
SRR6145060	k99_11979	k99_11979_0-1122.1	antibacterial	k99_11979_k99_11979_1	0	1122	PF02277	0.55313	NA	NA	DBI_PRT	Phosphoribosyltransferase	1747	Cutibacterium acnes
SRR6145060	k99_12961	k99_12961_2-206.1	antibacterial	k99_12961_k99_12961_1	2	206	PF00338	0.56616	NA	NA	Ribosomal_S10	Ribosomal protein S10p/S20e	1747	Cutibacterium acnes
SRR6145060	k99_13957	k99_13957_416-1292.1	NA	k99_13957_k99_13957_2	416	1292	PF06325	0.40044	CL0063	NADP_Rossmann	PrmA	Ribosomal protein L11 methyltransferase (PrmA)	1234380	Cutibacterium acnes C1
SRR6145060	k99_13957	k99_13957_416-1292.1	NA	k99_13957_k99_13957_2	416	1292	PF01209	0.53758	CL0063	NADP_Rossmann	Ubie_methyltran	ubiE/COQ5 methyltransferase family	1234380	Cutibacterium acnes C1
SRR6145060	k99_13957	k99_13957_416-1292.1	NA	k99_13957_k99_13957_2	416	1292	PF03602	0.5105	CL0063	NADP_Rossmann	Cons_hypoth95	Conserved hypothetical protein 95	1234380	Cutibacterium acnes C1
SRR6145060	k99_13957	k99_13957_416-1292.1	NA	k99_13957_k99_13957_2	416	1292	PF13847	0.64125	CL0063	NADP_Rossmann	Methyltransf_31	Methyltransferase domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_13957	k99_13957_416-1292.1	NA	k99_13957_k99_13957_2	416	1292	PF05175	0.62424	CL0063	NADP_Rossmann	MTS	Methyltransferase small domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_13957	k99_13957_416-1292.1	NA	k99_13957_k99_13957_2	416	1292	PF13649	0.68797	CL0063	NADP_Rossmann	Methyltransf_25	Methyltransferase domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_13957	k99_13957_416-1292.1	NA	k99_13957_k99_13957_2	416	1292	PF08241	0.66848	CL0063	NADP_Rossmann	Methyltransf_11	Methyltransferase domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_13957	k99_13957_416-1292.1	NA	k99_13957_k99_13957_2	416	1292	PF01170	0.53337	CL0063	NADP_Rossmann	UPF0020	Putative RNA methylase family UPF0020	1234380	Cutibacterium acnes C1
SRR6145060	k99_6269	k99_6269_673-1856.1	antibacterial	k99_6269_k99_6269_2	673	1447	PF13561	0.65654	CL0063	NADP_Rossmann	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	1234380	Cutibacterium acnes C1
SRR6145060	k99_6269	k99_6269_673-1856.1	antibacterial	k99_6269_k99_6269_2	673	1447	PF00106	0.64948	CL0063	NADP_Rossmann	adh_short	short chain dehydrogenase	1234380	Cutibacterium acnes C1
SRR6145060	k99_6269	k99_6269_673-1856.1	antibacterial	k99_6269_k99_6269_2	673	1447	PF08659	0.6543	CL0063	NADP_Rossmann	KR	KR domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_6269	k99_6269_673-1856.1	antibacterial	k99_6269_k99_6269_3	1487	1856	PF13561	0.59913	CL0063	NADP_Rossmann	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	1234380	Cutibacterium acnes C1
SRR6145060	k99_6269	k99_6269_673-1856.1	antibacterial	k99_6269_k99_6269_3	1487	1856	PF00106	0.58768	CL0063	NADP_Rossmann	adh_short	short chain dehydrogenase	1234380	Cutibacterium acnes C1
SRR6145060	k99_6269	k99_6269_673-1856.1	antibacterial	k99_6269_k99_6269_3	1487	1856	PF08659	0.59753	CL0063	NADP_Rossmann	KR	KR domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_12160	k99_12160_0-1107.1	antibacterial	k99_12160_k99_12160_1	0	1107	PF07690	0.61863	CL0015	MFS	MFS_1	Major Facilitator Superfamily	1747	Cutibacterium acnes
SRR6145060	k99_11578	k99_11578_319-2086.1	antibacterial	k99_11578_k99_11578_2	319	2086	PF00005	0.56606	CL0023	P-loop_NTPase	ABC_tran	ABC transporter	1747	Cutibacterium acnes
SRR6145060	k99_11578	k99_11578_319-2086.1	antibacterial	k99_11578_k99_11578_2	319	2086	PF00664	0.60726	CL0241	ABC_membrane	ABC_membrane	ABC transporter transmembrane region	1747	Cutibacterium acnes
SRR6145060	k99_947	k99_947_2-2146.1	antibacterial	k99_947_k99_947_1	2	1313	PF13347	0.58384	CL0015	MFS	MFS_2	MFS/sugar transport protein	1747	Cutibacterium acnes
SRR6145060	k99_947	k99_947_2-2146.1	antibacterial	k99_947_k99_947_1	2	1313	PF07690	0.5826	CL0015	MFS	MFS_1	Major Facilitator Superfamily	1747	Cutibacterium acnes
SRR6145060	k99_947	k99_947_2-2146.1	antibacterial	k99_947_k99_947_1	2	1313	PF01595	0.48952	NA	NA	DUF21	Cyclin M transmembrane N-terminal domain	1747	Cutibacterium acnes
SRR6145060	k99_947	k99_947_2-2146.1	antibacterial	k99_947_k99_947_2	1489	2146	PF13542	0.5104	CL0123	HTH	HTH_Tnp_ISL3	Helix-turn-helix domain of transposase family ISL3	1747	Cutibacterium acnes
SRR6145060	k99_947	k99_947_2-2146.1	antibacterial	k99_947_k99_947_2	1489	2146	PF09339	0.52882	CL0123	HTH	HTH_IclR	IclR helix-turn-helix domain	1747	Cutibacterium acnes
SRR6145060	k99_947	k99_947_2-2146.1	antibacterial	k99_947_k99_947_2	1489	2146	PF00440	0.53645	CL0123	HTH	TetR_N	Bacterial regulatory proteins, tetR family	1747	Cutibacterium acnes
SRR6145060	k99_947	k99_947_2-2146.1	antibacterial	k99_947_k99_947_2	1489	2146	PF00356	0.48248	CL0123	HTH	LacI	Bacterial regulatory proteins, lacI family	1747	Cutibacterium acnes
SRR6145060	k99_947	k99_947_2-2146.1	antibacterial	k99_947_k99_947_2	1489	2146	PF00532	0.4701	CL0144	Periplas_BP	Peripla_BP_1	Periplasmic binding proteins and sugar binding domain of LacI family	1747	Cutibacterium acnes
SRR6145060	k99_8787	k99_8787_1-1692.1	antibacterial	k99_8787_k99_8787_1	1	571	PF07992	0.61534	CL0063	NADP_Rossmann	Pyr_redox_2	Pyridine nucleotide-disulphide oxidoreductase	1747	Cutibacterium acnes
SRR6145060	k99_8787	k99_8787_1-1692.1	antibacterial	k99_8787_k99_8787_3	1209	1692	PF04480	0.50288	CL0236	PDDEXK	DUF559	Protein of unknown function (DUF559)	1747	Cutibacterium acnes
SRR6145060	k99_15767	k99_15767_2-3037.1	antibacterial	k99_15767_k99_15767_1	2	410	PF00300	0.56638	CL0071	His_phosphatase	His_Phos_1	Histidine phosphatase superfamily (branch 1)	1747	Cutibacterium acnes
SRR6145060	k99_15767	k99_15767_2-3037.1	antibacterial	k99_15767_k99_15767_2	536	1565	PF03186	0.60597	CL0685	AmpE_CobD-like	CobD_Cbib	CobD/Cbib protein	1747	Cutibacterium acnes
SRR6145060	k99_15767	k99_15767_2-3037.1	antibacterial	k99_15767_k99_15767_3	1582	3037	PF13500	0.59582	CL0023	P-loop_NTPase	AAA_26	AAA domain	1747	Cutibacterium acnes
SRR6145060	k99_15767	k99_15767_2-3037.1	antibacterial	k99_15767_k99_15767_3	1582	3037	PF01656	0.59691	CL0023	P-loop_NTPase	CbiA	CobQ/CobB/MinD/ParA nucleotide binding domain	1747	Cutibacterium acnes
SRR6145060	k99_15767	k99_15767_2-3037.1	antibacterial	k99_15767_k99_15767_3	1582	3037	PF07685	0.57406	CL0014	Glutaminase_I	GATase_3	CobB/CobQ-like glutamine amidotransferase domain	1747	Cutibacterium acnes
SRR6145060	k99_15767	k99_15767_2-3037.1	antibacterial	k99_15767_k99_15767_3	1582	3037	PF01965	0.54888	CL0014	Glutaminase_I	DJ-1_PfpI	DJ-1/PfpI family	1747	Cutibacterium acnes
SRR6145060	k99_11915	k99_11915_2-1091.1	antibacterial	k99_11915_k99_11915_1	2	1091	PF05088	0.50922	CL0063	NADP_Rossmann	Bac_GDH	Bacterial NAD-glutamate dehydrogenase	1234380	Cutibacterium acnes C1
SRR6145060	k99_3713	k99_3713_38-455.1	antibacterial	k99_3713_k99_3713_1	38	455	PF00724	0.50276	CL0036	TIM_barrel	Oxidored_FMN	NADH:flavin oxidoreductase / NADH oxidase family	1747	Cutibacterium acnes
SRR6145060	k99_1883	k99_1883_2-2894.1	antibacterial	k99_1883_k99_1883_1	2	2894	PF02514	0.567	NA	NA	CobN-Mg_chel	CobN/Magnesium Chelatase	1747	Cutibacterium acnes
SRR6145060	k99_13625	k99_13625_2-3526.1	antibacterial	k99_13625_k99_13625_1	2	2090	PF09043	0.58169	CL0036	TIM_barrel	Lys-AminoMut_A	D-Lysine 5,6-aminomutase TIM-barrel domain of alpha subunit	1747	Cutibacterium acnes
SRR6145060	k99_13625	k99_13625_2-3526.1	antibacterial	k99_13625_k99_13625_1	2	2090	PF16554	0.52346	NA	NA	OAM_dimer	Dimerisation domain of d-ornithine 4,5-aminomutase	1747	Cutibacterium acnes
SRR6145060	k99_13625	k99_13625_2-3526.1	antibacterial	k99_13625_k99_13625_1	2	2090	PF02310	0.589	CL0063	NADP_Rossmann	B12-binding	B12 binding domain	1747	Cutibacterium acnes
SRR6145060	k99_13625	k99_13625_2-3526.1	antibacterial	k99_13625_k99_13625_2	2095	3526	PF13941	0.51674	CL0108	Actin_ATPase	MutL	MutL protein	1747	Cutibacterium acnes
SRR6145060	k99_7696	k99_7696_1-505.1	antibacterial	k99_7696_k99_7696_1	1	505	PF00687	0.50671	NA	NA	Ribosomal_L1	Ribosomal protein L1p/L10e family	1747	Cutibacterium acnes
SRR6145060	k99_2122	k99_2122_127-1423.1	antibacterial-antifungal	k99_2122_k99_2122_1	127	1423	PF00083	0.57209	CL0015	MFS	Sugar_tr	Sugar (and other) transporter	1747	Cutibacterium acnes
SRR6145060	k99_2122	k99_2122_127-1423.1	antibacterial-antifungal	k99_2122_k99_2122_1	127	1423	PF12832	0.56781	CL0015	MFS	MFS_1_like	MFS_1 like family	1747	Cutibacterium acnes
