sample	contig	bgc_candidate_id	product_activity	protein_id	gene_start	gene_end	pfam_id	protein_id_1	clan	pfam	family	description	taxid	taxonomy
SRR6145059	k99_3778	k99_3778_0-8005.1	antibacterial	k99_3778_k99_3778_5	3965	5102	PF00378	0.83084	CL0127	ClpP_crotonase	ECH_1	Enoyl-CoA hydratase/isomerase	134537	Paraburkholderia fungorum
SRR6145059	k99_3778	k99_3778_0-8005.1	antibacterial	k99_3778_k99_3778_6	5148	6057	PF13305	0.84577	CL0174	TetR_C	TetR_C_33	Tetracyclin repressor-like, C-terminal domain	134537	Paraburkholderia fungorum
SRR6145059	k99_3778	k99_3778_0-8005.1	antibacterial	k99_3778_k99_3778_6	5148	6057	PF00440	0.84855	CL0123	HTH	TetR_N	Bacterial regulatory proteins, tetR family	134537	Paraburkholderia fungorum
SRR6145059	k99_3778	k99_3778_0-8005.1	antibacterial	k99_3778_k99_3778_7	6182	7193	PF01370	0.81415	CL0063	NADP_Rossmann	Epimerase	NAD dependent epimerase/dehydratase family	134537	Paraburkholderia fungorum
SRR6145059	k99_3778	k99_3778_0-8005.1	antibacterial	k99_3778_k99_3778_7	6182	7193	PF13460	0.78142	CL0063	NADP_Rossmann	NAD_binding_10	NAD(P)H-binding	134537	Paraburkholderia fungorum
SRR6145059	k99_3778	k99_3778_0-8005.1	antibacterial	k99_3778_k99_3778_7	6182	7193	PF04321	0.7311	CL0063	NADP_Rossmann	RmlD_sub_bind	RmlD substrate binding domain	134537	Paraburkholderia fungorum
SRR6145059	k99_3778	k99_3778_0-8005.1	antibacterial	k99_3778_k99_3778_7	6182	7193	PF01073	0.67248	CL0063	NADP_Rossmann	3Beta_HSD	3-beta hydroxysteroid dehydrogenase/isomerase family	134537	Paraburkholderia fungorum
SRR6145059	k99_3778	k99_3778_0-8005.1	antibacterial	k99_3778_k99_3778_8	7260	7545	PF07369	0.52625	NA	NA	DUF1488	Protein of unknown function (DUF1488)	134537	Paraburkholderia fungorum
SRR6145059	k99_3778	k99_3778_0-8005.1	antibacterial	k99_3778_k99_3778_9	7813	8005	PF04939	0.51183	NA	NA	RRS1	Ribosome biogenesis regulatory protein (RRS1)	134537	Paraburkholderia fungorum
SRR6145059	k99_8961	k99_8961_2-1049.1	NA	k99_8961_k99_8961_1	2	1049	PF00069	0.58503	CL0016	PKinase	Pkinase	Protein kinase domain	1270	Micrococcus luteus
SRR6145059	k99_8961	k99_8961_2-1049.1	NA	k99_8961_k99_8961_1	2	1049	PF07714	0.57152	CL0016	PKinase	Pkinase_Tyr	Protein tyrosine kinase	1270	Micrococcus luteus
SRR6145059	k99_8961	k99_8961_2-1049.1	NA	k99_8961_k99_8961_1	2	1049	PF14531	0.56454	CL0016	PKinase	Kinase-like	Kinase-like	1270	Micrococcus luteus
SRR6145059	k99_8961	k99_8961_2-1049.1	NA	k99_8961_k99_8961_1	2	1049	PF12330	0.54136	CL0016	PKinase	Haspin_kinase	Haspin like kinase domain	1270	Micrococcus luteus
SRR6145059	k99_8961	k99_8961_2-1049.1	NA	k99_8961_k99_8961_1	2	1049	PF01636	0.53792	CL0016	PKinase	APH	Phosphotransferase enzyme family	1270	Micrococcus luteus
SRR6145059	k99_8961	k99_8961_2-1049.1	NA	k99_8961_k99_8961_1	2	1049	PF06293	0.51308	CL0016	PKinase	Kdo	Lipopolysaccharide kinase (Kdo/WaaP) family	1270	Micrococcus luteus
SRR6145059	k99_2030	k99_2030_358-1233.1	antibacterial	k99_2030_k99_2030_1	358	976	PF14602	0.55361	CL0536	HEXAPEP	Hexapep_2	Hexapeptide repeat of succinyl-transferase	1747	Cutibacterium acnes
SRR6145059	k99_2030	k99_2030_358-1233.1	antibacterial	k99_2030_k99_2030_1	358	976	PF00132	0.52336	CL0536	HEXAPEP	Hexapep	Bacterial transferase hexapeptide (six repeats)	1747	Cutibacterium acnes
SRR6145059	k99_2030	k99_2030_358-1233.1	antibacterial	k99_2030_k99_2030_2	1059	1233	PF01041	0.58876	CL0061	PLP_aminotran	DegT_DnrJ_EryC1	DegT/DnrJ/EryC1/StrS aminotransferase family	1747	Cutibacterium acnes
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF05724	0.16163	CL0063	NADP_Rossmann	TPMT	Thiopurine S-methyltransferase (TPMT)	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF06325	0.14476	CL0063	NADP_Rossmann	PrmA	Ribosomal protein L11 methyltransferase (PrmA)	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF01209	0.23618	CL0063	NADP_Rossmann	Ubie_methyltran	ubiE/COQ5 methyltransferase family	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF08003	0.28421	CL0063	NADP_Rossmann	Methyltransf_9	Protein of unknown function (DUF1698)	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF05219	0.34494	CL0063	NADP_Rossmann	DREV	DREV methyltransferase	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF13489	0.48432	CL0063	NADP_Rossmann	Methyltransf_23	Methyltransferase domain	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF02353	0.5833	CL0063	NADP_Rossmann	CMAS	Mycolic acid cyclopropane synthetase	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF05175	0.62299	CL0063	NADP_Rossmann	MTS	Methyltransferase small domain	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF13847	0.77426	CL0063	NADP_Rossmann	Methyltransf_31	Methyltransferase domain	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF07021	0.79854	CL0063	NADP_Rossmann	MetW	Methionine biosynthesis protein MetW	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF05401	0.807	CL0063	NADP_Rossmann	NodS	Nodulation protein S (NodS)	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF13649	0.87025	CL0063	NADP_Rossmann	Methyltransf_25	Methyltransferase domain	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF08241	0.87489	CL0063	NADP_Rossmann	Methyltransf_11	Methyltransferase domain	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_15	16600	17299	PF08242	0.86587	CL0063	NADP_Rossmann	Methyltransf_12	Methyltransferase domain	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_16	17329	18043	PF00702	0.64174	CL0137	HAD	Hydrolase	haloacid dehalogenase-like hydrolase	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_16	17329	18043	PF13419	0.66726	CL0137	HAD	HAD_2	Haloacid dehalogenase-like hydrolase	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_16	17329	18043	PF12710	0.63928	CL0137	HAD	HAD	haloacid dehalogenase-like hydrolase	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_16	17329	18043	PF13344	0.59867	CL0137	HAD	Hydrolase_6	Haloacid dehalogenase-like hydrolase	134537	Paraburkholderia fungorum
SRR6145059	k99_11749	k99_11749_16600-18043.1	cytotoxic	k99_11749_k99_11749_16	17329	18043	PF13242	0.63117	CL0137	HAD	Hydrolase_like	HAD-hyrolase-like	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_13	9950	10685	PF08003	0.56175	CL0063	NADP_Rossmann	Methyltransf_9	Protein of unknown function (DUF1698)	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_13	9950	10685	PF05175	0.60405	CL0063	NADP_Rossmann	MTS	Methyltransferase small domain	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_13	9950	10685	PF13489	0.79811	CL0063	NADP_Rossmann	Methyltransf_23	Methyltransferase domain	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_13	9950	10685	PF01209	0.89714	CL0063	NADP_Rossmann	Ubie_methyltran	ubiE/COQ5 methyltransferase family	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_13	9950	10685	PF13847	0.95119	CL0063	NADP_Rossmann	Methyltransf_31	Methyltransferase domain	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_13	9950	10685	PF02353	0.97469	CL0063	NADP_Rossmann	CMAS	Mycolic acid cyclopropane synthetase	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_13	9950	10685	PF01728	0.97678	CL0063	NADP_Rossmann	FtsJ	FtsJ-like methyltransferase	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_13	9950	10685	PF06325	0.9881	CL0063	NADP_Rossmann	PrmA	Ribosomal protein L11 methyltransferase (PrmA)	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_13	9950	10685	PF13649	0.99344	CL0063	NADP_Rossmann	Methyltransf_25	Methyltransferase domain	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_13	9950	10685	PF08241	0.99365	CL0063	NADP_Rossmann	Methyltransf_11	Methyltransferase domain	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_13	9950	10685	PF08242	0.99105	CL0063	NADP_Rossmann	Methyltransf_12	Methyltransferase domain	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_14	10701	11220	PF14015	0.95631	CL0676	SLATT	DUF4231	Protein of unknown function (DUF4231)	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	k99_4924_9950-12388.1	NA	k99_4924_k99_4924_15	11326	12388	PF00296	0.96462	NA	NA	Bac_luciferase	Luciferase-like monooxygenase	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_1	132	936	PF03328	0.808	CL0151	PK_TIM	HpcH_HpaI	HpcH/HpaI aldolase/citrate lyase family	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_2	945	1749	PF01557	0.81817	CL0377	FAH	FAA_hydrolase	Fumarylacetoacetate (FAA) hydrolase family	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_3	1797	2205	PF02962	0.76298	CL0082	MIF	CHMI	5-carboxymethyl-2-hydroxymuconate isomerase	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_4	2226	3090	PF02900	0.76446	CL0283	LigB	LigB	Catalytic LigB subunit of aromatic ring-opening dioxygenase	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_5	3151	4609	PF00171	0.77923	CL0099	ALDH-like	Aldedh	Aldehyde dehydrogenase family	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_6	4639	5398	PF01557	0.78165	CL0377	FAH	FAA_hydrolase	Fumarylacetoacetate (FAA) hydrolase family	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_7	5394	6168	PF01557	0.7748	CL0377	FAH	FAA_hydrolase	Fumarylacetoacetate (FAA) hydrolase family	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_8	6347	6755	PF01978	0.71379	CL0123	HTH	TrmB	Sugar-specific transcriptional regulator TrmB	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_8	6347	6755	PF12802	0.80653	CL0123	HTH	MarR_2	MarR family	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_8	6347	6755	PF13463	0.83022	CL0123	HTH	HTH_27	Winged helix DNA-binding domain	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_8	6347	6755	PF01047	0.83975	CL0123	HTH	MarR	MarR family	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_9	6764	7904	PF00196	0.80943	CL0123	HTH	GerE	Bacterial regulatory proteins, luxR family	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_9	6764	7904	PF08281	0.79103	CL0123	HTH	Sigma70_r4_2	Sigma-70, region 4	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_9	6764	7904	PF04545	0.77972	CL0123	HTH	Sigma70_r4	Sigma-70, region 4	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_9	6764	7904	PF13384	0.80937	CL0123	HTH	HTH_23	Homeodomain-like domain	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_9	6764	7904	PF13551	0.81544	CL0123	HTH	HTH_29	Winged helix-turn helix	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_10	8258	9320	PF13609	0.7121	CL0193	MBB	Porin_4	Gram-negative porin	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_10	8258	9320	PF00267	0.72768	CL0193	MBB	Porin_1	Gram-negative porin	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_11	9433	10672	PF07690	0.77692	CL0015	MFS	MFS_1	Major Facilitator Superfamily	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_12	10727	11849	PF00850	0.59703	CL0302	Arginase	Hist_deacetyl	Histone deacetylase domain	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_13	12012	12840	PF10703	0.58543	CL0116	Calycin	MoaF	MoaF N-terminal domain	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_13	12012	12840	PF17409	0.60857000000000006	CL0116	Calycin	MoaF_C	MoaF C-terminal domain	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_13	12012	12840	PF05870	0.61095	CL0116	Calycin	PA_decarbox	Phenolic acid decarboxylase (PAD)	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_14	12836	13640	PF00106	0.5366	CL0063	NADP_Rossmann	adh_short	short chain dehydrogenase	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_14	12836	13640	PF08659	0.53614	CL0063	NADP_Rossmann	KR	KR domain	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_132-13640.1	antibacterial	k99_15747_k99_15747_14	12836	13640	PF13561	0.55193	CL0063	NADP_Rossmann	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_33013-34093.1	antibacterial	k99_15747_k99_15747_32	33013	34093	PF13469	0.58777	CL0023	P-loop_NTPase	Sulfotransfer_3	Sulfotransferase family	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_39469-40849.1	antibacterial-antifungal	k99_15747_k99_15747_38	39469	40849	PF07690	0.53588	CL0015	MFS	MFS_1	Major Facilitator Superfamily	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_39469-40849.1	antibacterial-antifungal	k99_15747_k99_15747_38	39469	40849	PF00083	0.52828	CL0015	MFS	Sugar_tr	Sugar (and other) transporter	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	k99_15747_39469-40849.1	antibacterial-antifungal	k99_15747_k99_15747_38	39469	40849	PF13347	0.55455	CL0015	MFS	MFS_2	MFS/sugar transport protein	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_1	2	344	PF04909	0.93133	CL0034	Amidohydrolase	Amidohydro_2	Amidohydrolase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_2	340	1198	PF10370	0.91864	NA	NA	DUF2437	Domain of unknown function (DUF2437)	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_2	340	1198	PF01557	0.91527	CL0377	FAH	FAA_hydrolase	Fumarylacetoacetate (FAA) hydrolase family	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_3	1212	2115	PF00899	0.90771	CL0063	NADP_Rossmann	ThiF	ThiF family	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_3	1212	2115	PF07992	0.93355	CL0063	NADP_Rossmann	Pyr_redox_2	Pyridine nucleotide-disulphide oxidoreductase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_3	1212	2115	PF02737	0.93455	CL0063	NADP_Rossmann	3HCDH_N	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_3	1212	2115	PF03721	0.93201	CL0063	NADP_Rossmann	UDPG_MGDP_dh_N	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_3	1212	2115	PF01266	0.94577	CL0063	NADP_Rossmann	DAO	FAD dependent oxidoreductase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_3	1212	2115	PF00725	0.93849	CL0106	6PGD_C	3HCDH	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_4	2111	3287	PF00108	0.96846	CL0046	Thiolase	Thiolase_N	Thiolase, N-terminal domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_4	2111	3287	PF00109	0.96491	CL0046	Thiolase	ketoacyl-synt	Beta-ketoacyl synthase, N-terminal domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_4	2111	3287	PF02803	0.95226	CL0046	Thiolase	Thiolase_C	Thiolase, C-terminal domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_5	3397	3943	PF00255	0.94548	CL0172	Thioredoxin	GSHPx	Glutathione peroxidase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_5	3397	3943	PF00578	0.94651	CL0172	Thioredoxin	AhpC-TSA	AhpC/TSA family	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_8	5617	6904	PF00067	0.99061	NA	NA	p450	Cytochrome P450	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_9	7134	8145	PF12833	0.98416	CL0123	HTH	HTH_18	Helix-turn-helix domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_9	7134	8145	PF00165	0.98342	CL0123	HTH	HTH_AraC	Bacterial regulatory helix-turn-helix proteins, AraC family	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_11	9694	11149	PF05893	0.98853	CL0099	ALDH-like	LuxC	Acyl-CoA reductase (LuxC)	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_12	11201	11936	PF00106	0.98984	CL0063	NADP_Rossmann	adh_short	short chain dehydrogenase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_12	11201	11936	PF08659	0.9917	CL0063	NADP_Rossmann	KR	KR domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_12	11201	11936	PF01370	0.99265	CL0063	NADP_Rossmann	Epimerase	NAD dependent epimerase/dehydratase family	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_12	11201	11936	PF13460	0.99296	CL0063	NADP_Rossmann	NAD_binding_10	NAD(P)H-binding	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_12	11201	11936	PF13561	0.99175	CL0063	NADP_Rossmann	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_13	12092	12848	PF00440	0.9915	CL0123	HTH	TetR_N	Bacterial regulatory proteins, tetR family	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_13	12092	12848	PF14514	0.9895	CL0174	TetR_C	TetR_C_9	Tetracyclin repressor-like, C-terminal domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_14	12803	14450	PF01593	0.99116	CL0063	NADP_Rossmann	Amino_oxidase	Flavin containing amine oxidoreductase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_14	12803	14450	PF12831	0.98953	CL0063	NADP_Rossmann	FAD_oxidored	FAD dependent oxidoreductase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_14	12803	14450	PF13450	0.99151	CL0063	NADP_Rossmann	NAD_binding_8	NAD(P)-binding Rossmann-like domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_14	12803	14450	PF01946	0.99067	CL0063	NADP_Rossmann	Thi4	Thi4 family	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_14	12803	14450	PF01266	0.99114	CL0063	NADP_Rossmann	DAO	FAD dependent oxidoreductase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_14	12803	14450	PF00890	0.9908	CL0063	NADP_Rossmann	FAD_binding_2	FAD binding domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_14	12803	14450	PF07992	0.99164	CL0063	NADP_Rossmann	Pyr_redox_2	Pyridine nucleotide-disulphide oxidoreductase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_14	12803	14450	PF00070	0.99179	CL0063	NADP_Rossmann	Pyr_redox	Pyridine nucleotide-disulphide oxidoreductase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_14	12803	14450	PF01494	0.99267	CL0063	NADP_Rossmann	FAD_binding_3	FAD binding domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_15	14644	15922	PF00067	0.99658	NA	NA	p450	Cytochrome P450	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_16	16007	16331	PF00111	0.99335	CL0486	Fer2	Fer2	2Fe-2S iron-sulfur cluster binding domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_17	16407	17532	PF00441	0.9953	CL0087	Acyl-CoA_dh	Acyl-CoA_dh_1	Acyl-CoA dehydrogenase, C-terminal domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_17	16407	17532	PF08028	0.99631	CL0087	Acyl-CoA_dh	Acyl-CoA_dh_2	Acyl-CoA dehydrogenase, C-terminal domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_17	16407	17532	PF02770	0.99673	NA	NA	Acyl-CoA_dh_M	Acyl-CoA dehydrogenase, middle domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_17	16407	17532	PF02771	0.99632	CL0544	AcylCoA_ox_dh_N	Acyl-CoA_dh_N	Acyl-CoA dehydrogenase, N-terminal domain	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_18	17607	18411	PF00378	0.99534	CL0127	ClpP_crotonase	ECH_1	Enoyl-CoA hydratase/isomerase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_18	17607	18411	PF16113	0.99473	CL0127	ClpP_crotonase	ECH_2	Enoyl-CoA hydratase/isomerase	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	k99_12815_2-30815.1	NA	k99_12815_k99_12815_19	18407	19499	PF00441	0.99376	CL0087	Acyl-CoA_dh	Acyl-CoA_dh_1	Acyl-CoA dehydrogenase, C-terminal domain	134537	Paraburkholderia fungorum
